,word,sentiment_score
11314,decent,0.4827893552059474
11315,decide,0.28495618753155183
11316,decimal,1.5500099820323416
11317,decimate,-0.2036822286213146
11318,decision,0.7105091740379129
11319,decl,0.4481202140875404
11320,declare,0.9555241741336196
11321,decline,-0.6135852634370819
11322,decNUM,-0.04187156815744343
11323,decrease,-0.38432946347522856
11324,deep,-0.27310141485288403
11325,deeper,-0.2932393628325587
11326,def,-0.22152787731116527
11327,default,-0.4988360251352186
11328,defend,-0.19780097696258334
11329,defendant,1.798362946695947
11330,definately,-0.01719936935645693
11331,define,0.13488011655356238
11332,definition,-0.00963164683961588
11333,definitly,1.758434817328808
11334,deflate,-0.9566671444269256
11335,deflation,-2.1780655921404097
11336,defy,0.03914953084447993
11337,degree,0.02234714356263988
11338,deja,-0.11676977249572912
11339,del,-0.24918455010185006
11340,delete,-0.05538196932779132
11341,deliberation,1.1901821476586902
11342,delisting,0.586211485991881
11343,deliver,-0.29432115857879537
11344,delivery,2.019182138816798
11345,delta,-0.20078122577682356
11346,delusional,-0.6463066839252027
11347,dem,-0.12307104295064698
11348,demark,-0.19429423951424823
11349,demise,0.02823489148104839
11350,demonstrate,-0.008303143827255067
11351,denial,-0.17264534668925496
11352,dent,-0.22077735937561072
11353,departure,-0.22405045148344563
11354,depend,0.24871426986978998
11355,dependent,-0.09724258828458335
11356,deploy,-0.32313966669706984
11357,deposit,-0.17904717231075276
11358,depot,-0.13411413010094395
11359,depth,-0.12354142603006536
11360,derivative,-1.5212023178197762
11361,desc,-0.0264957538744231
11362,descend,-0.12175657907036146
11363,descent,-0.20164827289666043
11364,describe,-0.12138143340541292
11365,deserve,0.4578047202032889
11366,design,0.12846210155054222
11367,desk,-0.28129291173302134
11368,desktop,1.8354961070073863
11369,despite,-0.35743193802192164
11370,dessimation,0.9199441006188861
11371,destination,-0.19572882327647986
11372,destine,-0.31769692254141174
11373,detail,-0.14395931834816167
11374,detailed,0.028067492697541583
11375,detect,-0.17552043293766087
11376,deteriorate,-1.444747025942385
11377,determine,-0.3639708415369798
11378,deutsche,-0.05110324902122009
11379,dev,-0.17185036548659882
11380,develop,-0.14702759092286685
11381,develope,-0.18796453653842196
11382,developer,-0.02762437926295657
11383,development,0.2218735606953795
11384,deviation,-0.5297405761788734
11385,device,0.2146018856199684
11386,di,-0.2036822286213146
11387,diabetes,1.5412257935715712
11388,diagonal,-0.8883130285222876
11389,diario,-0.18460656442597104
11390,dice,-0.1692417944675362
11391,dictate,-0.004513725105621269
11392,didnt,0.26837210262906047
11393,diff,0.2704278245104759
11394,difference,-0.07963426901689485
11395,different,-0.18857556676555967
11396,dig,-0.03374753070648276
11397,digest,2.1368408316386147
11398,digestion,1.3374265503380474
11399,digging,0.6807746057097228
11400,digit,-0.15563821054435487
11401,digital,-0.03203382542640103
11402,diligence,0.6807746057097228
11403,dilute,-0.2441957641040344
11404,dilution,0.26628905179978357
11405,dime,0.3787316164237705
11406,diminish,-0.28070445750322487
11407,ding,0.513635456178878
11408,dinner,0.06894537201458427
11409,dip,0.7305679864491571
11410,direct,0.8888067412723019
11411,direction,-0.2150092140620023
11412,directional,-0.6785672404133065
11413,directly,0.1040010334339365
11414,director,0.9654081422313235
11415,discipline,0.16053104412058294
11416,disclose,-0.04346092744106381
11417,disclosure,0.03154624705832534
11418,disconnect,-0.5525201853709804
11419,discount,0.4632701137951687
11420,discover,1.2250889575235175
11421,discovery,1.8354961070073863
11422,discretionary,-0.7987387129138598
11423,discuss,0.1592581628929994
11424,discussion,-0.10388245360296373
11425,disease,1.3963437241536674
11426,dismiss,0.5314668890115439
11427,disney,-0.054550666475562566
11428,display,-0.14366874180796932
11429,dist,-0.06793750895800486
11430,distance,0.03698705738192558
11431,distant,-0.21874069745647812
11432,distribute,-0.46846130793386037
11433,distribution,-1.7431368598231445
11434,distributor,-0.7265995196337739
11435,ditm,1.1054826586868918
11436,ditto,1.0762166561727329
11437,dium,-0.6849171085949061
11438,div,-0.005411726437537538
11439,dive,-1.098649661534267
11440,diverg,-0.047728249964167975
11441,diverge,-0.5755958109200384
11442,divergence,-0.28617253333179504
11443,divergent,-0.4766310083781783
11444,divi,1.633060491115991
11445,divide,0.8145623591820434
11446,dividend,0.4219150162336477
11447,division,0.2989818327011383
11448,divvy,-0.3264822512063445
11449,divy,1.6154113478928809
11450,dj,-0.14392963226816338
11451,djium,-1.0289950187206593
11452,djus,-0.4863866991543643
11453,dma,-0.027862978357460197
11454,dmi,0.4807346775803554
11455,dn,-1.2800630643543072
11456,dna,1.6757835895388296
11457,dNUM,-0.6497936634098295
11458,do,0.08812909755609562
11459,doable,-0.07575912692725097
11460,doc,1.0762381467112956
11461,docket,2.184467957676183
11462,doctor,-0.04291242654436004
11463,document,1.584296093119341
11464,doesnt,-0.09402321914863121
11465,dog,0.15930248947339828
11466,doji,-0.028092303282212985
11467,dojus,-0.1838692254308528
11468,dollar,-0.20214241678847727
11469,domestic,-0.005518131001863265
11470,don,0.08982231982431622
11471,donate,0.3584778770761649
11472,dont,0.3536344257755392
11473,donut,1.5500099820323416
11474,door,-0.22618772218789132
11475,dose,-0.07178036322243073
11476,dot,0.6030288338134214
11477,double-bottom,1.184401410793903
11478,double,0.9707484569732521
11479,doug,0.1150179676582152
11480,down-trend,-0.0834169413788161
11481,down,-0.5537261523488978
11482,downgrade,-0.41734569614244177
11483,downhill,-0.5838404107000945
11484,downleg,-0.2556017390473461
11485,download,0.7586344579756438
11486,downs,0.08376034249462076
11487,downtick,-0.06782805842573653
11488,downtrend,-0.9669867660407997
11489,downtrendchannel,-0.19966224426843454
11490,downtrendline,0.19564783389898183
11491,downturn,-0.22247982775430128
11492,dowNUM,0.864044719504891
11493,downward,-2.0533385204447265
11494,dozen,0.13892640306272225
11495,dr,1.1684530869644718
11496,dr.,0.19079802696609502
11497,draghus,-0.8370359753475706
11498,dragon,1.2718878171190615
11499,drama,-0.13313773266222043
11500,dramatic,-0.24528467401011378
11501,dramatically,-0.2491861012715247
11502,draw,-0.06458031369150465
11503,drawing,-0.3413909438705197
11504,dreamer,-0.3705682306800269
11505,dress,-0.130213558836176
11506,drift,0.5756184322764479
11507,drill,-0.15352700225553162
11508,driller,1.7452141700494628
11509,drilling,0.7168914136372708
11510,drink,-0.07729644507629325
11511,drinking,-0.03916951616535964
11512,drive,0.6860754401475839
11513,driver,0.04893615734102855
11514,droid,-0.07705537976428034
11515,drug,0.95173610577883
11516,dry,0.021969003738476222
11517,dt,0.4053389026334877
11518,dtl,-0.20536866029197964
11519,dual,0.3870679835120311
11520,duck,-0.10465154739198021
11521,dude,0.6189305071305082
11522,due,0.11524987493850185
11523,duh,0.7343581553204231
11524,dumpage,-0.538340260857102
11525,duration,1.1304574842207107
11526,during,0.039727740337190294
11527,dwn,-0.46108642683101614
11528,dxy,-0.4652338768658853
11529,e,-0.33982280111931146
11530,e.g.,0.14573767219005787
11531,each,-0.04011571737010933
11532,eagle,0.626534056879435
11533,ear,0.1865442204032741
11534,earlier,-0.0682217643086196
11535,early,0.05607374565997856
11536,earn,0.18751765294909242
11537,earning,-0.022038296406743582
11538,earnings,0.2558410014552368
11539,earth,0.02644886061248241
11540,east,-0.03802355203965099
11541,eastern,-0.018728202188142036
11542,eat,0.14678170558392453
11543,ebv,-0.8989537050308155
11544,ecb,-0.7854713725431789
11545,echo,0.5694749450988221
11546,econ,-0.3006204058232154
11547,economic,-0.39705631963750954
11548,economy,-0.4403038555252974
11549,ecosystem,0.18972618517437848
11550,eddie,0.9221002196047116
11551,edge,-0.1190222718653573
11552,edition,-0.024365773254980648
11553,edt,-0.13411413010094395
11554,educate,0.5916622806221529
11555,education,0.8709796051318147
11556,edvacourt,1.5412257935715712
11557,effect,0.336896527427102
11558,effort,-0.04626546046252813
11559,egg,-0.09802213457079433
11560,eh,0.4218406867638251
11561,einhorn,-0.2219905428566636
11562,either,0.12167248102564544
11563,eium,-0.05727389995700158
11564,elder,-0.1601525892768545
11565,elect,-0.32313966669706984
11566,election,-0.05663912443330532
11567,electric,-0.10835602694567865
11568,electronic,-0.07508480244613244
11569,electronics,1.633060491115991
11570,element,0.12824344750876981
11571,elevate,0.9601442677905051
11572,elevated,0.3881014174485925
11573,elevator,-0.17273080939413185
11574,eliminate,-0.048863849351164855
11575,elliot,-0.5361545076680524
11576,elliott,-0.4741802843852432
11577,else,-0.001170808651857962
11578,elsewhere,-0.4596531460513114
11579,elus,1.5871431423437812
11580,em,0.11600957938158554
11581,ema,0.0010257630541122083
11582,email,-0.03613309162545409
11583,emaNUM,-0.06497774498723777
11584,embedded,1.242654650201066
11585,emerge,0.36334571498724294
11586,eminus,-0.6460083130285222
11587,emotion,0.4009911346179744
11588,employee,-0.12507155649991084
11589,employment,-0.02308336413629746
11590,en,-0.2084519838792352
11591,enable,0.6807746057097228
11592,end,-0.08467426655060592
11593,endless,0.626534056879435
11594,engine,1.4990745263726253
11595,engineer,-0.030646149035141467
11596,english,0.7613952029204591
11597,engulf,-0.09973189259576493
11598,engulfing,-0.1614065432506232
11599,engulfment,-0.8200004095087946
11600,enormous,0.06832146580599364
11601,enough,0.1077152240328329
11602,ensue,-0.34936219005303165
11603,enter,-0.08397564883160412
11604,enterprise,0.11773094144825018
11605,entire,0.15950296027600158
11606,entirely,-0.17840519301622618
11607,entity,1.62986624076662
11608,entry,0.2726903753137476
11609,eNUM,0.5778398882012378
11610,eNUM_f,-0.047776025990158094
11611,envelope,-0.23744684917108613
11612,environment,-0.09598786255886053
11613,eod,-0.014528255176098064
11614,eom,-0.08179068292550422
11615,eow,0.18372081287069633
11616,eoy,0.7561635433032133
11617,epa,1.7504127863962506
11618,epic,-0.011466246237637983
11619,episode,0.14573767219005787
11620,equal,-0.17635284407387844
11621,equip,1.5500099820323416
11622,equipment,0.4249037446881329
11623,equity,-0.3674421808778549
11624,er,1.228527112735536
11625,era,-0.4125202588725598
11626,erase,-0.43514404471836027
11627,erode,-0.3651362413007814
11628,erosion,-0.751195486468528
11629,ers,1.7341356985996645
11630,esp,-0.05072945305136792
11631,especially,-0.08434764318381924
11632,essentially,0.2740385986542907
11633,est,1.8071471351567177
11634,est.,-0.11940184415460339
11635,esta,-0.3479083622411704
11636,establish,0.4947823772103697
11637,established,0.370460443928202
11638,estate,0.15309585603057377
11639,estimate,0.2734712367574817
11640,estxNUM,-0.22405045148344563
11641,et,-0.07801825044192834
11642,etc,1.1864376889959671
11643,etc.,-0.00829097804875362
11644,etf,-0.006130528149164483
11645,ethanol,1.5412257935715712
11646,eu,-0.35543976895139107
11647,eur,-0.7996173850523836
11648,eur/usd,-0.5440018808482293
11649,euro,-0.3395959375894006
11650,europe,-0.07507095215580993
11651,european,-0.5765527727751426
11652,eurozone,-2.0766503473819977
11653,ev,-0.03416941378816116
11654,evaluate,-0.11946816852009574
11655,evaporate,-0.5364610705014906
11656,eve,0.1200801520226556
11657,even,-0.052065322372041416
11658,evening,-0.9615864197092733
11659,event,0.4078693269394103
11660,eventual,1.127062197136063
11661,eventually,0.0015152213195734874
11662,ever,0.0801761472207171
11663,every,-0.02310612691530159
11664,everybody,0.578260128446537
11665,everyday,-0.04828590458685994
11666,everyNUM,0.26785120117122496
11667,everyone,0.22020036066228352
11668,everything,-0.043037206282828526
11669,everytime,0.0455979237372729
11670,everywhere,0.17030379799120224
11671,evidence,-0.1330466771773923
11672,evident,-0.06142631913020324
11673,evolve,-0.029988644006130053
11674,ew,-1.1337739414818604
11675,ex-div,1.5412257935715712
11676,ex-dividend,1.633060491115991
11677,ex,0.4346967631716111
11678,exact,0.35316618410777756
11679,exactly,0.4483862511276189
11680,examine,-0.08152501074960584
11681,example,-0.11971045773861573
11682,exceed,0.41595317108450064
11683,except,-0.09561696210291373
11684,exception,-0.007805867631007367
11685,exceptional,0.14447933114333597
11686,exchange,0.057113588982454534
11687,exclusivity,2.6344579756438407
11688,exec,0.0007985625873427828
11689,execute,0.3806195002841038
11690,execution,-0.09727198891596188
11691,executive,-0.012574650040609573
11692,exercise,0.10213995760012935
11693,exhibit,-0.21004729826573026
11694,exist,0.513099278441661
11695,exit,-0.33798598942559377
11696,exp,1.064848490109108
11697,expansion,1.5643600580115828
11698,expect,-0.06370984330324753
11699,expectation,-0.10056388283532544
11700,expense,-0.34118452693771617
11701,expensive,-0.08895615003920453
11702,experience,-0.05975355952348018
11703,expert,0.01945779892843602
11704,expiration,-0.18500469797588934
11705,expire,0.128243086494942
11706,expiry,-0.039946922376287025
11707,explain,0.03671887918383781
11708,explanation,-0.062170966155981076
11709,explanatory,0.053576289950815814
11710,explode,1.6591608788391414
11711,explore,-0.6262720366919879
11712,explosion,1.585099636979968
11713,explosive,1.752450590326684
11714,export,-0.11029352855352587
11715,exposure,-0.0632508979475359
11716,express,0.06399753171563913
11717,ext,-0.2663142227564704
11718,ext.,-0.23746226079237265
11719,extended,-0.07355880149985895
11720,extension,-0.017034757058907838
11721,extensive,-0.06956189384167034
11722,external,0.09781665728960591
11723,extra,0.5109636184050066
11724,extraordinary,1.5412257935715712
11725,extreme,-0.497830012899527
11726,extremely,-0.011881504984086655
11727,exuberance,-1.0390503863343212
11728,eye,2.2235447891907767
11729,f.,0.15027495961814175
11730,f/a,-0.35740289522717494
11731,fa,-0.03597709353831626
11732,face,-0.7034510216106865
11733,facility,0.26120774813128567
11734,fact,0.30279465216578394
11735,factor,-0.06268043981244481
11736,factored,-0.00725399327950566
11737,factory,0.03411636831481098
11738,fade,-0.2358837800778611
11739,fading,-1.0218103041139859
11740,faint,1.6418446795767618
11741,fairly,-0.030691475464134584
11742,fakeout,-0.3691023753371469
11743,fall,-0.5412640630501984
11744,false,-0.45344454874530626
11745,falter,-0.771884677359808
11746,familiar,-0.1326872478961485
11747,family,0.3141605059213831
11748,famous,0.12038461488275363
11749,fanboy,-0.27428269022077284
11750,fantasy,-0.08152501074960584
11751,far,0.26564659689114634
11752,farm,0.014129113051053584
11753,fashion,0.33781062219872343
11754,fast,-0.09816367485605107
11755,fasten,-0.04220056375710678
11756,faster,-0.3216658159654883
11757,fastest,1.1301364211086724
11758,fat,0.24782976848569097
11759,fate,-0.15014037720577697
11760,fc,0.19230113069202717
11761,fda,1.2089952371445676
11762,feature,0.8648335435240967
11763,feb,-0.06421097893077253
11764,feb.,0.8624475943302057
11765,febNUM,-0.0933824583294691
11766,February,0.5924641022503581
11767,fed,-0.5158735846352304
11768,federal,-0.1754335674358604
11769,fee,-0.015826808846237207
11770,feed,-0.2899274085440398
11771,feedback,0.4908661094219465
11772,feel,-0.0221654334981611
11773,feeler,0.5861981766154258
11774,feelin,0.3787388582903713
11775,fella,-0.06724616175838267
11776,fellow,2.1577161110001994
11777,fence,-0.11554448131773627
11778,fert,2.6011817617178
11779,fertilizer,1.038171291674985
11780,fest,-0.11734986383832594
11781,few,0.0681571950976047
11782,fiat,0.6575164703533639
11783,fib,-0.02437639014964509
11784,fiber,-0.425684391572309
11785,fibo,-0.36815352484694625
11786,fibonacci,0.44000798562587334
11787,fibonaccus,-0.003533248529478773
11788,fidelity,0.39724858890360953
11789,field,-0.014921699247839157
11790,fifth,-0.5105346137308299
11791,figure,0.6606354176517368
